Case_ID,Activity,Timestamp,Resource,Amount,Department
PO_0282,Manager Review,2024-01-07 04:00:00,Manager_2,15000,Marketing
PO_0282,Finance Check,2024-01-07 18:00:00,Finance_Z,15000,Marketing
PO_0282,Approve,2024-01-08 02:00:00,Manager_3,15000,Marketing
PO_0282,Final Approval,2024-01-08 06:00:00,Director_Beta,15000,Marketing
PO_0282,Send to Vendor,2024-01-10 06:00:00,System,15000,Marketing
PO_0283,Submit Purchase Request,2024-06-12 00:00:00,Employee_C,5500,Finance
PO_0283,Manager Review,2024-06-12 03:00:00,Manager_1,5500,Finance
PO_0283,Finance Check,2024-06-13 02:00:00,Finance_Z,5500,Finance
PO_0283,Approve,2024-06-14 05:00:00,Manager_2,5500,Finance
PO_0283,Send to Vendor,2024-06-14 07:00:00,System,5500,Finance
PO_0284,Submit Purchase Request,2024-03-07 00:00:00,Employee_B,50000,Marketing
PO_0284,Manager Review,2024-03-07 03:00:00,Manager_3,50000,Marketing
PO_0284,Finance Check,2024-03-07 07:00:00,Finance_X,50000,Marketing
PO_0284,Approve,2024-03-09 08:00:00,Manager_1,50000,Marketing
PO_0284,Final Approval,2024-03-09 13:00:00,Director_Beta,50000,Marketing
PO_0284,Send to Vendor,2024-03-10 12:00:00,System,50000,Marketing
PO_0285,Submit Purchase Request,2024-05-29 00:00:00,Employee_D,15000,Operations
PO_0285,Manager Review,2024-05-29 01:00:00,Manager_3,15000,Operations
PO_0285,Finance Check,2024-05-29 21:00:00,Finance_Z,15000,Operations
PO_0285,Approve,2024-05-30 10:00:00,Manager_2,15000,Operations
PO_0285,Final Approval,2024-05-30 14:00:00,Director_Alpha,15000,Operations
PO_0285,Send to Vendor,2024-06-01 11:00:00,System,15000,Operations
PO_0286,Submit Purchase Request,2024-03-17 00:00:00,Employee_B,25000,Finance
PO_0286,Manager Review,2024-03-17 02:00:00,Manager_1,25000,Finance
PO_0286,Finance Check,2024-03-17 14:00:00,Finance_Y,25000,Finance
PO_0286,Approve,2024-03-20 04:00:00,Manager_1,25000,Finance
PO_0286,Final Approval,2024-03-20 10:00:00,Director_Alpha,25000,Finance
PO_0286,Send to Vendor,2024-03-20 17:00:00,System,25000,Finance
PO_0287,Submit Purchase Request,2024-06-10 00:00:00,Employee_A,50000,Operations
PO_0287,Manager Review,2024-06-10 01:00:00,Manager_2,50000,Operations
PO_0287,Finance Check,2024-06-10 11:00:00,Finance_X,50000,Operations
PO_0287,Approve,2024-06-11 12:00:00,Manager_3,50000,Operations
PO_0287,Final Approval,2024-06-11 15:00:00,Director_Beta,50000,Operations
PO_0287,Send to Vendor,2024-06-11 22:00:00,System,50000,Operations
PO_0288,Submit Purchase Request,2024-04-21 00:00:00,Employee_D,3000,Finance
PO_0288,Manager Review,2024-04-21 04:00:00,Manager_1,3000,Finance
PO_0288,Approve,2024-04-21 07:00:00,Manager_3,3000,Finance
PO_0288,Send to Vendor,2024-04-21 11:00:00,System,3000,Finance
PO_0289,Submit Purchase Request,2024-03-23 00:00:00,Employee_A,15000,IT
PO_0289,Manager Review,2024-03-23 01:00:00,Manager_3,15000,IT
PO_0289,Finance Check,2024-03-23 10:00:00,Finance_X,15000,IT
PO_0289,Approve,2024-03-25 10:00:00,Manager_2,15000,IT
PO_0289,Final Approval,2024-03-25 13:00:00,Director_Alpha,15000,IT
PO_0289,Send to Vendor,2024-03-26 15:00:00,System,15000,IT
PO_0290,Submit Purchase Request,2024-01-17 00:00:00,Employee_C,8000,Marketing
PO_0290,Manager Review,2024-01-17 04:00:00,Manager_3,8000,Marketing
PO_0290,Finance Check,2024-01-17 22:00:00,Finance_Z,8000,Marketing
PO_0290,Approve,2024-01-20 21:00:00,Manager_2,8000,Marketing
PO_0290,Send to Vendor,2024-01-21 04:00:00,System,8000,Marketing
PO_0291,Submit Purchase Request,2024-05-05 00:00:00,Employee_D,3000,Operations
PO_0291,Manager Review,2024-05-05 01:00:00,Manager_1,3000,Operations
PO_0291,Approve,2024-05-05 10:00:00,Manager_3,3000,Operations
PO_0291,Send to Vendor,2024-05-05 13:00:00,System,3000,Operations
PO_0292,Submit Purchase Request,2024-05-30 00:00:00,Employee_A,5500,IT
PO_0292,Manager Review,2024-05-30 04:00:00,Manager_3,5500,IT
PO_0292,Finance Check,2024-05-30 14:00:00,Finance_Z,5500,IT
PO_0292,Approve,2024-05-31 00:00:00,Manager_3,5500,IT
PO_0292,Send to Vendor,2024-05-31 01:00:00,System,5500,IT
PO_0293,Submit Purchase Request,2024-01-13 00:00:00,Employee_D,1500,IT
PO_0293,Manager Review,2024-01-13 01:00:00,Manager_3,1500,IT
PO_0293,Approve,2024-01-13 11:00:00,Manager_2,1500,IT
PO_0293,Send to Vendor,2024-01-13 14:00:00,System,1500,IT
PO_0294,Submit Purchase Request,2024-03-18 00:00:00,Employee_C,5500,IT
PO_0294,Manager Review,2024-03-18 02:00:00,Manager_2,5500,IT
PO_0294,Finance Check,2024-03-18 07:00:00,Finance_Z,5500,IT
PO_0294,Approve,2024-03-19 02:00:00,Manager_2,5500,IT
PO_0294,Send to Vendor,2024-03-19 04:00:00,System,5500,IT
PO_0295,Submit Purchase Request,2024-02-20 00:00:00,Employee_B,1500,HR
PO_0295,Manager Review,2024-02-20 03:00:00,Manager_3,1500,HR
PO_0295,Approve,2024-02-20 18:00:00,Manager_2,1500,HR
PO_0295,Send to Vendor,2024-02-20 21:00:00,System,1500,HR
PO_0296,Submit Purchase Request,2024-05-07 00:00:00,Employee_D,500,Finance
PO_0296,Manager Review,2024-05-07 03:00:00,Manager_1,500,Finance
PO_0296,Approve,2024-05-07 05:00:00,Manager_1,500,Finance
PO_0296,Send to Vendor,2024-05-07 07:00:00,System,500,Finance
PO_0297,Submit Purchase Request,2024-06-20 00:00:00,Employee_A,1500,Finance
PO_0297,Manager Review,2024-06-20 01:00:00,Manager_2,1500,Finance
PO_0297,Approve,2024-06-20 23:00:00,Manager_1,1500,Finance
PO_0297,Send to Vendor,2024-06-21 07:00:00,System,1500,Finance
PO_0298,Submit Purchase Request,2024-04-28 00:00:00,Employee_A,8000,Operations
PO_0298,Manager Review,2024-04-28 03:00:00,Manager_2,8000,Operations
PO_0298,Rework Request,2024-04-29 02:00:00,Employee_C,8000,Operations
PO_0298,Manager Review,2024-04-30 09:00:00,Manager_3,8000,Operations
PO_0298,Finance Check,2024-04-30 12:00:00,Finance_X,8000,Operations
PO_0298,Approve,2024-04-30 21:00:00,Manager_1,8000,Operations
PO_0298,Send to Vendor,2024-05-01 00:00:00,System,8000,Operations
PO_0299,Submit Purchase Request,2024-04-01 00:00:00,Employee_C,3000,Operations
PO_0299,Manager Review,2024-04-01 01:00:00,Manager_2,3000,Operations
PO_0299,Approve,2024-04-01 13:00:00,Manager_1,3000,Operations
PO_0299,Send to Vendor,2024-04-01 15:00:00,System,3000,Operations
PO_0300,Submit Purchase Request,2024-04-26 00:00:00,Employee_D,25000,HR
PO_0300,Manager Review,2024-04-26 04:00:00,Manager_3,25000,HR
PO_0300,Finance Check,2024-04-26 11:00:00,Finance_X,25000,HR
PO_0300,Approve,2024-04-27 07:00:00,Manager_3,25000,HR
PO_0300,Final Approval,2024-04-27 08:00:00,Director_Alpha,25000,HR
PO_0300,Send to Vendor,2024-04-27 16:00:00,System,25000,HR
PO_0301,Submit Purchase Request,2024-05-03 00:00:00,Employee_B,25000,Finance
PO_0301,Manager Review,2024-05-03 04:00:00,Manager_2,25000,Finance
PO_0301,Finance Check,2024-05-04 01:00:00,Finance_X,25000,Finance
PO_0301,Approve,2024-05-04 21:00:00,Manager_2,25000,Finance
PO_0301,Final Approval,2024-05-05 05:00:00,Director_Alpha,25000,Finance
PO_0301,Send to Vendor,2024-05-06 09:00:00,System,25000,Finance
PO_0302,Submit Purchase Request,2024-01-17 00:00:00,Employee_B,50000,IT
PO_0302,Manager Review,2024-01-17 03:00:00,Manager_3,50000,IT
PO_0302,Finance Check,2024-01-17 21:00:00,Finance_Z,50000,IT
PO_0302,Approve,2024-01-18 13:00:00,Manager_2,50000,IT
PO_0302,Final Approval,2024-01-18 17:00:00,Director_Beta,50000,IT
PO_0302,Send to Vendor,2024-01-19 17:00:00,System,50000,IT
PO_0303,Submit Purchase Request,2024-05-22 00:00:00,Employee_A,25000,Marketing
PO_0303,Manager Review,2024-05-22 02:00:00,Manager_3,25000,Marketing
PO_0303,Finance Check,2024-05-22 19:00:00,Finance_Y,25000,Marketing
PO_0303,Approve,2024-05-23 20:00:00,Manager_1,25000,Marketing
PO_0303,Final Approval,2024-05-24 04:00:00,Director_Beta,25000,Marketing
PO_0303,Send to Vendor,2024-05-24 21:00:00,System,25000,Marketing
PO_0304,Submit Purchase Request,2024-01-13 00:00:00,Employee_D,15000,Operations
PO_0304,Manager Review,2024-01-13 04:00:00,Manager_1,15000,Operations
PO_0304,Finance Check,2024-01-13 08:00:00,Finance_Y,15000,Operations
PO_0304,Approve,2024-01-15 20:00:00,Manager_3,15000,Operations
PO_0304,Final Approval,2024-01-16 04:00:00,Director_Alpha,15000,Operations
PO_0304,Send to Vendor,2024-01-17 13:00:00,System,15000,Operations
PO_0305,Submit Purchase Request,2024-01-31 00:00:00,Employee_A,50000,Operations
PO_0305,Manager Review,2024-01-31 01:00:00,Manager_2,50000,Operations
PO_0305,Finance Check,2024-01-31 16:00:00,Finance_X,50000,Operations
PO_0305,Approve,2024-01-31 20:00:00,Manager_1,50000,Operations
PO_0305,Final Approval,2024-02-01 01:00:00,Director_Alpha,50000,Operations
PO_0305,Send to Vendor,2024-02-02 20:00:00,System,50000,Operations
PO_0306,Submit Purchase Request,2024-04-03 00:00:00,Employee_D,50000,Operations
PO_0306,Manager Review,2024-04-03 03:00:00,Manager_3,50000,Operations
PO_0306,Finance Check,2024-04-04 00:00:00,Finance_Z,50000,Operations
PO_0306,Approve,2024-04-06 16:00:00,Manager_3,50000,Operations
PO_0306,Final Approval,2024-04-06 22:00:00,Director_Beta,50000,Operations
PO_0306,Send to Vendor,2024-04-07 07:00:00,System,50000,Operations
PO_0307,Submit Purchase Request,2024-01-01 00:00:00,Employee_C,1500,Marketing
PO_0307,Manager Review,2024-01-01 03:00:00,Manager_3,1500,Marketing
PO_0307,Approve,2024-01-01 08:00:00,Manager_1,1500,Marketing
PO_0307,Send to Vendor,2024-01-01 11:00:00,System,1500,Marketing
PO_0308,Submit Purchase Request,2024-04-14 00:00:00,Employee_B,50000,Marketing
PO_0308,Manager Review,2024-04-14 01:00:00,Manager_2,50000,Marketing
PO_0308,Rework Request,2024-04-14 09:00:00,Employee_D,50000,Marketing
PO_0308,Manager Review,2024-04-15 01:00:00,Manager_3,50000,Marketing
PO_0308,Finance Check,2024-04-15 08:00:00,Finance_X,50000,Marketing
PO_0308,Approve,2024-04-17 17:00:00,Manager_1,50000,Marketing
PO_0308,Final Approval,2024-04-17 19:00:00,Director_Beta,50000,Marketing
PO_0308,Send to Vendor,2024-04-19 02:00:00,System,50000,Marketing
PO_0309,Submit Purchase Request,2024-01-02 00:00:00,Employee_D,3000,HR
PO_0309,Manager Review,2024-01-02 04:00:00,Manager_3,3000,HR
PO_0309,Reject,2024-01-02 11:00:00,Manager_3,3000,HR
PO_0310,Submit Purchase Request,2024-01-27 00:00:00,Employee_C,3000,Marketing
PO_0310,Manager Review,2024-01-27 04:00:00,Manager_2,3000,Marketing
PO_0310,Approve,2024-01-28 01:00:00,Manager_3,3000,Marketing
PO_0310,Send to Vendor,2024-01-28 05:00:00,System,3000,Marketing
PO_0311,Submit Purchase Request,2024-03-28 00:00:00,Employee_B,8000,HR
PO_0311,Manager Review,2024-03-28 02:00:00,Manager_2,8000,HR
PO_0311,Finance Check,2024-03-28 23:00:00,Finance_Z,8000,HR
PO_0311,Approve,2024-03-31 20:00:00,Manager_2,8000,HR
PO_0311,Send to Vendor,2024-04-01 02:00:00,System,8000,HR
PO_0312,Submit Purchase Request,2024-02-23 00:00:00,Employee_C,5500,Marketing
PO_0312,Manager Review,2024-02-23 02:00:00,Manager_3,5500,Marketing
PO_0312,Finance Check,2024-02-24 00:00:00,Finance_X,5500,Marketing
PO_0312,Approve,2024-02-26 20:00:00,Manager_3,5500,Marketing
PO_0312,Send to Vendor,2024-02-27 02:00:00,System,5500,Marketing
PO_0313,Submit Purchase Request,2024-05-23 00:00:00,Employee_D,1500,Operations
PO_0313,Manager Review,2024-05-23 03:00:00,Manager_2,1500,Operations
PO_0313,Approve,2024-05-23 05:00:00,Manager_3,1500,Operations
PO_0313,Send to Vendor,2024-05-23 07:00:00,System,1500,Operations
PO_0314,Submit Purchase Request,2024-02-07 00:00:00,Employee_C,500,HR
PO_0314,Manager Review,2024-02-07 02:00:00,Manager_2,500,HR
PO_0314,Rework Request,2024-02-08 01:00:00,Employee_C,500,HR
PO_0314,Manager Review,2024-02-08 14:00:00,Manager_1,500,HR
PO_0314,Reject,2024-02-08 20:00:00,Manager_1,500,HR
PO_0315,Submit Purchase Request,2024-04-25 00:00:00,Employee_B,500,Operations
PO_0315,Manager Review,2024-04-25 04:00:00,Manager_1,500,Operations
PO_0315,Rework Request,2024-04-25 22:00:00,Employee_C,500,Operations
PO_0315,Manager Review,2024-04-27 22:00:00,Manager_3,500,Operations
PO_0315,Approve,2024-04-28 00:00:00,Manager_2,500,Operations
PO_0315,Send to Vendor,2024-04-28 07:00:00,System,500,Operations
PO_0316,Submit Purchase Request,2024-05-21 00:00:00,Employee_B,25000,Operations
PO_0316,Manager Review,2024-05-21 04:00:00,Manager_1,25000,Operations
PO_0316,Rework Request,2024-05-22 02:00:00,Employee_C,25000,Operations
PO_0316,Manager Review,2024-05-23 19:00:00,Manager_3,25000,Operations
PO_0316,Finance Check,2024-05-24 06:00:00,Finance_X,25000,Operations
PO_0316,Approve,2024-05-25 10:00:00,Manager_2,25000,Operations
PO_0316,Final Approval,2024-05-25 18:00:00,Director_Alpha,25000,Operations
PO_0316,Send to Vendor,2024-05-27 15:00:00,System,25000,Operations
PO_0317,Submit Purchase Request,2024-02-14 00:00:00,Employee_A,1500,Marketing
PO_0317,Manager Review,2024-02-14 04:00:00,Manager_2,1500,Marketing
PO_0317,Approve,2024-02-14 23:00:00,Manager_2,1500,Marketing
PO_0317,Send to Vendor,2024-02-15 02:00:00,System,1500,Marketing
PO_0318,Submit Purchase Request,2024-03-06 00:00:00,Employee_B,3000,Finance
PO_0318,Manager Review,2024-03-06 01:00:00,Manager_1,3000,Finance
PO_0318,Rework Request,2024-03-06 13:00:00,Employee_A,3000,Finance
PO_0318,Manager Review,2024-03-08 09:00:00,Manager_3,3000,Finance
PO_0318,Approve,2024-03-08 21:00:00,Manager_2,3000,Finance
PO_0318,Send to Vendor,2024-03-09 05:00:00,System,3000,Finance
PO_0319,Submit Purchase Request,2024-03-22 00:00:00,Employee_A,15000,IT
PO_0319,Manager Review,2024-03-22 02:00:00,Manager_2,15000,IT
PO_0319,Finance Check,2024-03-22 21:00:00,Finance_Z,15000,IT
PO_0319,Approve,2024-03-25 04:00:00,Manager_1,15000,IT
PO_0319,Final Approval,2024-03-25 10:00:00,Director_Alpha,15000,IT
PO_0319,Send to Vendor,2024-03-26 01:00:00,System,15000,IT
PO_0320,Submit Purchase Request,2024-04-02 00:00:00,Employee_D,15000,Operations
PO_0320,Manager Review,2024-04-02 01:00:00,Manager_1,15000,Operations
PO_0320,Finance Check,2024-04-03 00:00:00,Finance_Y,15000,Operations
PO_0320,Approve,2024-04-05 13:00:00,Manager_1,15000,Operations
PO_0320,Final Approval,2024-04-05 17:00:00,Director_Alpha,15000,Operations
PO_0320,Send to Vendor,2024-04-07 14:00:00,System,15000,Operations
PO_0321,Submit Purchase Request,2024-01-30 00:00:00,Employee_C,15000,HR
PO_0321,Manager Review,2024-01-30 01:00:00,Manager_3,15000,HR
PO_0321,Finance Check,2024-01-30 14:00:00,Finance_Z,15000,HR
PO_0321,Approve,2024-02-02 11:00:00,Manager_2,15000,HR
PO_0321,Final Approval,2024-02-02 19:00:00,Director_Alpha,15000,HR
PO_0321,Send to Vendor,2024-02-03 15:00:00,System,15000,HR
PO_0322,Submit Purchase Request,2024-05-11 00:00:00,Employee_A,5500,Operations
PO_0322,Manager Review,2024-05-11 01:00:00,Manager_1,5500,Operations
PO_0322,Rework Request,2024-05-12 00:00:00,Employee_B,5500,Operations
PO_0322,Manager Review,2024-05-13 23:00:00,Manager_2,5500,Operations
PO_0322,Finance Check,2024-05-14 02:00:00,Finance_X,5500,Operations
PO_0322,Approve,2024-05-17 02:00:00,Manager_3,5500,Operations
PO_0322,Send to Vendor,2024-05-17 09:00:00,System,5500,Operations
PO_0323,Submit Purchase Request,2024-01-07 00:00:00,Employee_A,1500,Marketing
PO_0323,Manager Review,2024-01-07 01:00:00,Manager_1,1500,Marketing
PO_0323,Approve,2024-01-07 08:00:00,Manager_2,1500,Marketing
PO_0323,Send to Vendor,2024-01-07 10:00:00,System,1500,Marketing
PO_0324,Submit Purchase Request,2024-04-14 00:00:00,Employee_D,5500,Operations
PO_0324,Manager Review,2024-04-14 03:00:00,Manager_1,5500,Operations
PO_0324,Finance Check,2024-04-14 17:00:00,Finance_Z,5500,Operations
PO_0324,Approve,2024-04-15 12:00:00,Manager_3,5500,Operations
PO_0324,Send to Vendor,2024-04-15 13:00:00,System,5500,Operations
PO_0325,Submit Purchase Request,2024-01-12 00:00:00,Employee_A,1500,Finance
PO_0325,Manager Review,2024-01-12 03:00:00,Manager_3,1500,Finance
PO_0325,Reject,2024-01-12 14:00:00,Manager_3,1500,Finance
PO_0326,Submit Purchase Request,2024-04-22 00:00:00,Employee_A,1500,Operations
PO_0326,Manager Review,2024-04-22 04:00:00,Manager_1,1500,Operations
PO_0326,Approve,2024-04-22 23:00:00,Manager_1,1500,Operations
PO_0326,Send to Vendor,2024-04-23 02:00:00,System,1500,Operations
PO_0327,Submit Purchase Request,2024-03-16 00:00:00,Employee_C,25000,Finance
PO_0327,Manager Review,2024-03-16 01:00:00,Manager_3,25000,Finance
PO_0327,Finance Check,2024-03-16 20:00:00,Finance_X,25000,Finance
PO_0327,Approve,2024-03-17 15:00:00,Manager_1,25000,Finance
PO_0327,Final Approval,2024-03-17 16:00:00,Director_Beta,25000,Finance
PO_0327,Send to Vendor,2024-03-19 04:00:00,System,25000,Finance
PO_0328,Submit Purchase Request,2024-02-23 00:00:00,Employee_C,1500,Operations
PO_0328,Manager Review,2024-02-23 02:00:00,Manager_2,1500,Operations
PO_0328,Approve,2024-02-24 00:00:00,Manager_3,1500,Operations
PO_0328,Send to Vendor,2024-02-24 03:00:00,System,1500,Operations
PO_0329,Submit Purchase Request,2024-02-26 00:00:00,Employee_A,3000,Marketing
PO_0329,Manager Review,2024-02-26 02:00:00,Manager_3,3000,Marketing
PO_0329,Approve,2024-02-26 22:00:00,Manager_1,3000,Marketing
PO_0329,Send to Vendor,2024-02-27 06:00:00,System,3000,Marketing
PO_0330,Submit Purchase Request,2024-06-20 00:00:00,Employee_D,1500,Operations
PO_0330,Manager Review,2024-06-20 03:00:00,Manager_2,1500,Operations
PO_0330,Rework Request,2024-06-20 09:00:00,Employee_B,1500,Operations
PO_0330,Manager Review,2024-06-20 19:00:00,Manager_2,1500,Operations
PO_0330,Approve,2024-06-21 06:00:00,Manager_1,1500,Operations
PO_0330,Send to Vendor,2024-06-21 10:00:00,System,1500,Operations
PO_0331,Submit Purchase Request,2024-04-25 00:00:00,Employee_B,15000,HR
PO_0331,Manager Review,2024-04-25 03:00:00,Manager_2,15000,HR
PO_0331,Finance Check,2024-04-25 18:00:00,Finance_X,15000,HR
PO_0331,Approve,2024-04-25 22:00:00,Manager_2,15000,HR
PO_0331,Final Approval,2024-04-26 02:00:00,Director_Alpha,15000,HR
PO_0331,Send to Vendor,2024-04-28 01:00:00,System,15000,HR
PO_0332,Submit Purchase Request,2024-04-02 00:00:00,Employee_D,25000,Operations
PO_0332,Manager Review,2024-04-02 04:00:00,Manager_2,25000,Operations
PO_0332,Rework Request,2024-04-02 17:00:00,Employee_C,25000,Operations
PO_0332,Manager Review,2024-04-04 04:00:00,Manager_3,25000,Operations
PO_0332,Finance Check,2024-04-04 07:00:00,Finance_X,25000,Operations
PO_0332,Approve,2024-04-04 21:00:00,Manager_2,25000,Operations
PO_0332,Final Approval,2024-04-05 00:00:00,Director_Alpha,25000,Operations
PO_0332,Send to Vendor,2024-04-05 18:00:00,System,25000,Operations
PO_0333,Submit Purchase Request,2024-01-05 00:00:00,Employee_D,1500,IT
PO_0333,Manager Review,2024-01-05 02:00:00,Manager_1,1500,IT
PO_0333,Approve,2024-01-05 21:00:00,Manager_2,1500,IT
PO_0333,Send to Vendor,2024-01-06 05:00:00,System,1500,IT
PO_0334,Submit Purchase Request,2024-04-10 00:00:00,Employee_C,3000,Operations
PO_0334,Manager Review,2024-04-10 02:00:00,Manager_2,3000,Operations
PO_0334,Approve,2024-04-10 20:00:00,Manager_3,3000,Operations
PO_0334,Send to Vendor,2024-04-10 22:00:00,System,3000,Operations
PO_0335,Submit Purchase Request,2024-05-08 00:00:00,Employee_B,25000,Operations
PO_0335,Manager Review,2024-05-08 02:00:00,Manager_2,25000,Operations
PO_0335,Rework Request,2024-05-08 09:00:00,Employee_B,25000,Operations
PO_0335,Manager Review,2024-05-10 01:00:00,Manager_3,25000,Operations
PO_0335,Finance Check,2024-05-10 13:00:00,Finance_X,25000,Operations
PO_0335,Approve,2024-05-13 06:00:00,Manager_2,25000,Operations
PO_0335,Final Approval,2024-05-13 07:00:00,Director_Alpha,25000,Operations
PO_0335,Send to Vendor,2024-05-14 16:00:00,System,25000,Operations
PO_0336,Submit Purchase Request,2024-03-08 00:00:00,Employee_B,5500,IT
PO_0336,Manager Review,2024-03-08 03:00:00,Manager_2,5500,IT
PO_0336,Finance Check,2024-03-08 20:00:00,Finance_Y,5500,IT
PO_0336,Reject,2024-03-09 05:00:00,Manager_1,5500,IT
PO_0337,Submit Purchase Request,2024-06-29 00:00:00,Employee_C,15000,IT
PO_0337,Manager Review,2024-06-29 03:00:00,Manager_3,15000,IT
PO_0337,Finance Check,2024-06-29 22:00:00,Finance_Z,15000,IT
PO_0337,Approve,2024-07-01 00:00:00,Manager_2,15000,IT
PO_0337,Final Approval,2024-07-01 07:00:00,Director_Beta,15000,IT
PO_0337,Send to Vendor,2024-07-02 22:00:00,System,15000,IT
PO_0338,Submit Purchase Request,2024-03-05 00:00:00,Employee_D,1500,Finance
PO_0338,Manager Review,2024-03-05 03:00:00,Manager_2,1500,Finance
PO_0338,Approve,2024-03-05 20:00:00,Manager_2,1500,Finance
PO_0338,Send to Vendor,2024-03-05 21:00:00,System,1500,Finance
PO_0339,Submit Purchase Request,2024-02-12 00:00:00,Employee_C,3000,HR
PO_0339,Manager Review,2024-02-12 02:00:00,Manager_1,3000,HR
PO_0339,Approve,2024-02-12 09:00:00,Manager_1,3000,HR
PO_0339,Send to Vendor,2024-02-12 15:00:00,System,3000,HR
PO_0340,Submit Purchase Request,2024-04-16 00:00:00,Employee_D,1500,Marketing
PO_0340,Manager Review,2024-04-16 04:00:00,Manager_2,1500,Marketing
PO_0340,Approve,2024-04-16 12:00:00,Manager_3,1500,Marketing
PO_0340,Send to Vendor,2024-04-16 15:00:00,System,1500,Marketing
PO_0341,Submit Purchase Request,2024-03-03 00:00:00,Employee_B,25000,IT
PO_0341,Manager Review,2024-03-03 02:00:00,Manager_3,25000,IT
PO_0341,Rework Request,2024-03-03 20:00:00,Employee_A,25000,IT
PO_0341,Manager Review,2024-03-05 12:00:00,Manager_1,25000,IT
PO_0341,Finance Check,2024-03-05 14:00:00,Finance_X,25000,IT
PO_0341,Approve,2024-03-07 03:00:00,Manager_1,25000,IT
PO_0341,Final Approval,2024-03-07 10:00:00,Director_Alpha,25000,IT
PO_0341,Send to Vendor,2024-03-09 10:00:00,System,25000,IT
PO_0342,Submit Purchase Request,2024-02-25 00:00:00,Employee_D,8000,IT
PO_0342,Manager Review,2024-02-25 02:00:00,Manager_1,8000,IT
PO_0342,Finance Check,2024-02-25 17:00:00,Finance_Z,8000,IT
PO_0342,Approve,2024-02-26 15:00:00,Manager_3,8000,IT
PO_0342,Send to Vendor,2024-02-26 18:00:00,System,8000,IT
PO_0343,Submit Purchase Request,2024-06-24 00:00:00,Employee_A,8000,Marketing
PO_0343,Manager Review,2024-06-24 02:00:00,Manager_2,8000,Marketing
PO_0343,Finance Check,2024-06-24 16:00:00,Finance_X,8000,Marketing
PO_0343,Approve,2024-06-25 09:00:00,Manager_1,8000,Marketing
PO_0343,Send to Vendor,2024-06-25 13:00:00,System,8000,Marketing
PO_0344,Submit Purchase Request,2024-06-04 00:00:00,Employee_A,25000,Marketing
PO_0344,Manager Review,2024-06-04 01:00:00,Manager_1,25000,Marketing
PO_0344,Rework Request,2024-06-04 18:00:00,Employee_B,25000,Marketing
PO_0344,Manager Review,2024-06-06 12:00:00,Manager_3,25000,Marketing
PO_0344,Finance Check,2024-06-06 14:00:00,Finance_Z,25000,Marketing
PO_0344,Approve,2024-06-09 01:00:00,Manager_3,25000,Marketing
PO_0344,Final Approval,2024-06-09 08:00:00,Director_Beta,25000,Marketing
PO_0344,Send to Vendor,2024-06-09 12:00:00,System,25000,Marketing
PO_0345,Submit Purchase Request,2024-05-03 00:00:00,Employee_A,25000,Marketing
PO_0345,Manager Review,2024-05-03 04:00:00,Manager_1,25000,Marketing
PO_0345,Finance Check,2024-05-03 14:00:00,Finance_Y,25000,Marketing
PO_0345,Approve,2024-05-04 23:00:00,Manager_1,25000,Marketing
PO_0345,Final Approval,2024-05-05 04:00:00,Director_Beta,25000,Marketing
PO_0345,Send to Vendor,2024-05-05 22:00:00,System,25000,Marketing
PO_0346,Submit Purchase Request,2024-01-02 00:00:00,Employee_A,5500,IT
PO_0346,Manager Review,2024-01-02 04:00:00,Manager_3,5500,IT
PO_0346,Finance Check,2024-01-02 12:00:00,Finance_Z,5500,IT
PO_0346,Approve,2024-01-04 08:00:00,Manager_2,5500,IT
PO_0346,Send to Vendor,2024-01-04 14:00:00,System,5500,IT
PO_0347,Submit Purchase Request,2024-04-19 00:00:00,Employee_D,1500,Marketing
PO_0347,Manager Review,2024-04-19 03:00:00,Manager_3,1500,Marketing
PO_0347,Approve,2024-04-19 13:00:00,Manager_3,1500,Marketing
PO_0347,Send to Vendor,2024-04-19 20:00:00,System,1500,Marketing
PO_0348,Submit Purchase Request,2024-05-21 00:00:00,Employee_C,5500,HR
PO_0348,Manager Review,2024-05-21 04:00:00,Manager_2,5500,HR
PO_0348,Finance Check,2024-05-21 15:00:00,Finance_Z,5500,HR
PO_0348,Approve,2024-05-23 15:00:00,Manager_3,5500,HR
PO_0348,Send to Vendor,2024-05-23 22:00:00,System,5500,HR
PO_0349,Submit Purchase Request,2024-02-28 00:00:00,Employee_B,3000,IT
PO_0349,Manager Review,2024-02-28 01:00:00,Manager_1,3000,IT
PO_0349,Approve,2024-02-28 19:00:00,Manager_2,3000,IT
PO_0349,Send to Vendor,2024-02-29 01:00:00,System,3000,IT
PO_0350,Submit Purchase Request,2024-04-09 00:00:00,Employee_A,500,Marketing
PO_0350,Manager Review,2024-04-09 02:00:00,Manager_2,500,Marketing
PO_0350,Reject,2024-04-09 23:00:00,Manager_2,500,Marketing
PO_0351,Submit Purchase Request,2024-03-08 00:00:00,Employee_A,1500,IT
PO_0351,Manager Review,2024-03-08 04:00:00,Manager_2,1500,IT
PO_0351,Approve,2024-03-09 01:00:00,Manager_3,1500,IT
PO_0351,Send to Vendor,2024-03-09 06:00:00,System,1500,IT
PO_0352,Submit Purchase Request,2024-06-12 00:00:00,Employee_C,500,Marketing
PO_0352,Manager Review,2024-06-12 02:00:00,Manager_1,500,Marketing
PO_0352,Reject,2024-06-12 23:00:00,Manager_3,500,Marketing
